image_path,patient_id,dice,iou
data/raw/busbra/Images/bus_0365-l.png,365,0.9501292944237115,0.9049964813578468
data/raw/busbra/Images/bus_0365-r.png,365,0.9289437585753376,0.8673155737772892
data/raw/busbra/Images/bus_0366-l.png,366,0.9168962758873265,0.8465452158239529
data/raw/busbra/Images/bus_0366-r.png,366,0.9486465252485633,0.9023097826100229
data/raw/busbra/Images/bus_0370-l.png,370,0.9237275336055796,0.8582655065968915
data/raw/busbra/Images/bus_0370-r.png,370,0.9432110585845059,0.8925254813149204
data/raw/busbra/Images/bus_0381-l.png,381,0.9603698811101669,0.9237611181722043
data/raw/busbra/Images/bus_0381-r.png,381,0.9650095127805028,0.9323849104870143
data/raw/busbra/Images/bus_0382-l.png,382,0.8792861157962388,0.7845768025105382
data/raw/busbra/Images/bus_0382-r.png,382,0.9421272158502207,0.8905864958120924
data/raw/busbra/Images/bus_0387-l.png,387,0.9089089089098208,0.8330275229388435
data/raw/busbra/Images/bus_0387-r.png,387,0.871405410019017,0.7721155300200799
data/raw/busbra/Images/bus_0388-l.png,388,0.9621759456029675,0.9271089271148969
data/raw/busbra/Images/bus_0388-r.png,388,0.9426921368306223,0.8915966386645717
data/raw/busbra/Images/bus_0393-l.png,393,0.9607843137262156,0.9245283018894792
data/raw/busbra/Images/bus_0393-r.png,393,0.9296167247403109,0.8684895833390414
data/raw/busbra/Images/bus_0398-l.png,398,0.9027905550454586,0.8228060368954201
data/raw/busbra/Images/bus_0398-r.png,398,0.9698393310159744,0.9414447282024545
data/raw/busbra/Images/bus_0407-l.png,407,0.8716337522470459,0.7724741447982311
data/raw/busbra/Images/bus_0407-r.png,407,0.9214232765025682,0.8542955326510552
data/raw/busbra/Images/bus_0410-l.png,410,0.9575857944617022,0.9186231244498037
data/raw/busbra/Images/bus_0410-r.png,410,0.9665933186640668,0.9353464963233576
data/raw/busbra/Images/bus_0415-l.png,415,0.9081237911047358,0.8317094774210936
data/raw/busbra/Images/bus_0415-r.png,415,0.9651937793146089,0.9327290076367973
data/raw/busbra/Images/bus_0416-l.png,416,0.9589009990922014,0.9210468920409804
data/raw/busbra/Images/bus_0416-r.png,416,0.9664338815052215,0.9350479511783991
data/raw/busbra/Images/bus_0417-l.png,417,0.8987678987687415,0.8161475657723595
data/raw/busbra/Images/bus_0417-r.png,417,0.8509051014827108,0.74050028642848
data/raw/busbra/Images/bus_0436-l.png,436,0.711757442723887,0.5525026624115814
data/raw/busbra/Images/bus_0436-r.png,436,0.8992969286890136,0.8170204591315242
data/raw/busbra/Images/bus_0448-l.png,448,0.9419144981417138,0.8902064119471497
data/raw/busbra/Images/bus_0448-r.png,448,0.8868736193472453,0.7967411740150747
data/raw/busbra/Images/bus_0450-l.png,450,0.9433866891327432,0.8928400574088209
data/raw/busbra/Images/bus_0450-r.png,450,0.943380855397533,0.8928296067862653
data/raw/busbra/Images/bus_0452-l.png,452,0.8817567567607515,0.788519637475014
data/raw/busbra/Images/bus_0452-r.png,452,0.8358131036325812,0.7179372197435904
data/raw/busbra/Images/bus_0474-l.png,474,0.9475924448005429,0.9004044489433567
data/raw/busbra/Images/bus_0474-r.png,474,0.965217391305428,0.9327731092477327
data/raw/busbra/Images/bus_0481-l.png,481,0.945357757946683,0.8963776722121028
data/raw/busbra/Images/bus_0481-r.png,481,0.9526974198601896,0.9096677864908672
data/raw/busbra/Images/bus_0487-l.png,487,0.8909789644023971,0.8033923034870802
data/raw/busbra/Images/bus_0487-r.png,487,0.884776536313855,0.7933625547934664
data/raw/busbra/Images/bus_0488-l.png,488,0.9048755540418535,0.8262764632681732
data/raw/busbra/Images/bus_0488-r.png,488,0.9264623955452239,0.8629994810657499
data/raw/busbra/Images/bus_0491-l.png,491,0.9051603905226527,0.8267515923787577
data/raw/busbra/Images/bus_0491-r.png,491,0.9122302158336525,0.8386243386456846
data/raw/busbra/Images/bus_0492-l.png,492,0.9550647372446662,0.9139941691024785
data/raw/busbra/Images/bus_0492-r.png,492,0.9575589459096377,0.9185737094242377
data/raw/busbra/Images/bus_0496-l.png,496,0.9616322909744592,0.9260999572863691
data/raw/busbra/Images/bus_0496-r.png,496,0.958241758242778,0.9198312236324506
data/raw/busbra/Images/bus_0510-l.png,510,0.9368836291933963,0.881261595554653
data/raw/busbra/Images/bus_0510-r.png,510,0.9428768066089857,0.8919270833403693
data/raw/busbra/Images/bus_0512-l.png,512,0.9471264367827141,0.8995633187812797
data/raw/busbra/Images/bus_0512-r.png,512,0.9310744952441152,0.8710377768184526
data/raw/busbra/Images/bus_0513-l.png,513,0.9623188405805503,0.9273743016790986
data/raw/busbra/Images/bus_0513-r.png,513,0.9509803921583646,0.9065420560802253
data/raw/busbra/Images/bus_0514-l.png,514,0.9238790406693462,0.8585271317898001
data/raw/busbra/Images/bus_0514-r.png,514,0.8914089347116354,0.8040917545068759
data/raw/busbra/Images/bus_0519-l.png,519,0.9446425220502037,0.8950924608856653
data/raw/busbra/Images/bus_0519-r.png,519,0.916566316877403,0.845982851703843
